,uuid,screen_name,created_at,followers,location,favorite,retweet,source,text
1550,71de0d56-7327-11ed-9583-ab47568012fa,theogdovahkiin,2022-12-03 16:15:26, 34,, 0, 1442, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1551,89eec9c8-7327-11ed-9583-ab47568012fa,mojtabaaberi,2022-12-03 16:08:21, 523, iran, 0, 3, Twitter for Android, RT @cawknight: It’s better to have something for the next moon than nothing. Listen or learn it the hard way 🧘‍♂️🌙 #crypto #Bitcoin
1552,67e1bf40-7327-11ed-9583-ab47568012fa,0xAF191020_win,2022-12-03 16:18:15, 56,, 0, 1435, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1553,6daebb80-7327-11ed-9583-ab47568012fa,LawraLow,2022-12-03 16:16:28, 152,Gibraltar, 0, 237, Twitter for iPhone," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
1554,64779230-7327-11ed-9583-ab47568012fa,TreLarat,2022-12-03 16:20:20, 206,NPA, 0, 0, Twitter for iPhone," The #Bitcoin Revolution.
Started by “one”, loved by some, and adopted by everyone. https://t.co/XVphjCcAfN"
1555,7b730e11-7327-11ed-9583-ab47568012fa,BNB_Tracker,2022-12-03 16:12:27, 341,, 0, 0, Twitter Web App," #BinanceCoin price update: $BNB

#BNB $292.03 USD

#Bitcoin 0.01721 BTC

#Ethereum 0.2297 ETH

#altcoin #crypto… https://t.co/z6J4oqHjGv"
1556,6a5f4263-7327-11ed-9583-ab47568012fa,FiatFiatFiat3,2022-12-03 16:17:19, 875,, 0, 187, Twitter for Android," RT @StockmoneyL: Tick Tock, Tick Tock🍹 

#Bitcoin https://t.co/W4DYGLSYkP"
1557,6a234ad3-7327-11ed-9583-ab47568012fa,0Sooner,2022-12-03 16:18:00, 362,"Norman, OK", 0, 563, Twitter for iPhone, RT @saylor: Wake up and smell the #Bitcoin.
1558,6a586490-7327-11ed-9583-ab47568012fa,robsoItan,2022-12-03 16:17:31, 3481,, 0, 2, Twitter for iPhone, RT @rjsoltan: Doesn’t an ETF (even a spot etf) go against everything bitcoin stands for?
1559,6d70ef35-7327-11ed-9583-ab47568012fa,cryptojohnsmith,2022-12-03 16:17:11, 3543,, 0, 0, Crypto_Arbitrage," ✨BTC PREDICTION INDICATOR✨
Click on the link below to check the Indicator for real-time and other cryptocurrencies!… https://t.co/7Jc9raj0Pa"
1560,753a7ec4-7327-11ed-9583-ab47568012fa,rpmarti,2022-12-03 16:14:24, 248,Global, 0, 4, Twitter for iPad," RT @cazenove_uk: As the November #Bitcoin mining production updates start to be released, here’s a quick review of the October numbers.

Wi…"
1561,6467b3b0-7327-11ed-9583-ab47568012fa,tjtome,2022-12-03 16:21:19, 11,"Bayern, Deutschland", 0, 77, Twitter for iPhone, RT @BCH_BULL: BCH Bull is excited to be on Cashrain! Join our community here: https://t.co/32YuVYExNR Be the bull and let's make it rain Bi…
1562,782eb884-7327-11ed-9583-ab47568012fa,hugedecay,2022-12-03 16:13:26, 108,, 0, 4, Twitter Web App," RT @w_s_bitcoin: What makes #Bitcoin fundamentally different than all other cryptocurrencies? Including, but not limited to, other POW altc…"
1563,71e427d1-7327-11ed-9583-ab47568012fa,J_JayLeft,2022-12-03 16:14:59, 189,, 0, 1444, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1564,753a7ec2-7327-11ed-9583-ab47568012fa,arrowsmith,2022-12-03 16:14:26, 435,Canada, 0, 0, IFTTT, Bitcoin Price Analysis:  Bulls Eyeing 17791 - 4 December 2022: https://t.co/6HpoNcbbEj
1565,644dea21-7327-11ed-9583-ab47568012fa,userluckyglorya,2022-12-03 16:22:09, 995,Indonesia , 0, 1424, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1566,7f76bc04-7327-11ed-9583-ab47568012fa,silkyneha12,2022-12-03 16:10:58, 185,, 0, 1454, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1567,71de0d52-7327-11ed-9583-ab47568012fa,pumpcoininfo,2022-12-03 16:15:27, 1114,, 0, 0, pumpcoin.info/, #VGXUSDT % -1.67 decrease in last 10 seconds price: 0.47200000 #VGX #Bitcoin Bitcoin #BTC
1568,679e9bc0-7327-11ed-9583-ab47568012fa,0xEthereumYoda,2022-12-03 16:18:55, 435,, 0, 0, Twitter Web App," #Ethereum price update: 

#ETH $1271.17 USD
#Bitcoin 0.07493767328124752 #BTC

Follow for recent ETH price updates… https://t.co/t7JJAWl0as"
1569,8a3f81d3-7327-11ed-9583-ab47568012fa,AlipBarmon,2022-12-03 16:07:16, 184,"Rajshahi, Bangladesh", 1, 1, Twitter for Android, @airdropinspect This is definitely going to be HUGE! as the team has been an inspiration in their innovative approa… https://t.co/az9uCAq8VU
1570,64696161-7327-11ed-9583-ab47568012fa,Alberto365x,2022-12-03 16:21:12, 395,, 0, 9, Twitter for Android, RT @rovercrc: #BITCOIN WILL PUMP IF THE $SPX BREAKS THIS DOWNTREND!! https://t.co/kSVJ0R51tT
1571,6a23e711-7327-11ed-9583-ab47568012fa,Deepak43243362,2022-12-03 16:17:56, 55,, 0, 22, Twitter for Android, RT @YesWorld24: Mission #OneTradeDaily #yesworld #aviation #blockchain #blockchaintechnology #CRYPTOCURRENCY #hospitality #travel #hotels #…
1572,647d3782-7327-11ed-9583-ab47568012fa,anonymous02741,2022-12-03 16:19:35, 238,, 0, 6, Twitter for iPhone," RT @CarlaGericke: @PardonRoss @elonmusk @WillManidis Seriously, we need someone with @elonmusk's clout to get behind #freeross. Ross is a m…"
1573,829eb007-7327-11ed-9583-ab47568012fa,therealKendu,2022-12-03 16:10:06, 410,, 0, 1458, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1574,751bfa43-7327-11ed-9583-ab47568012fa,robsoItan,2022-12-03 16:14:39, 3481,, 0, 5, Twitter for iPhone," RT @rjsoltan: Don’t be the person with a few bitcoin that thinks they have it made. 

Be the person that owns a business continuously addin…"
1575,642d1bb0-7327-11ed-9583-ab47568012fa,Sphericalcolor,2022-12-03 16:22:46, 370,United States, 0, 9, Twitter for iPhone, RT @rovercrc: #BITCOIN WILL PUMP IF THE $SPX BREAKS THIS DOWNTREND!! https://t.co/kSVJ0R51tT
1576,64678ca2-7327-11ed-9583-ab47568012fa,BADB0Y_007,2022-12-03 16:21:21, 98,, 0, 41, Twitter for Android," RT @Ashcryptoreal: If anyone is scared right now because of this bad market and uncertainty, just remember #Bitcoin crashed from $20,000 to…"
1577,6479dc21-7327-11ed-9583-ab47568012fa,milkho77,2022-12-03 16:19:59, 223,"Ciamis, Indonesia", 0, 1429, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1578,64660602-7327-11ed-9583-ab47568012fa,DoganDrntas,2022-12-03 16:21:27, 8,, 0, 1426, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1579,6db63591-7327-11ed-9583-ab47568012fa,simjo6531,2022-12-03 16:16:15, 32,, 0, 1438, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1580,7b733522-7327-11ed-9583-ab47568012fa,Brunodespo,2022-12-03 16:12:25, 497,"Sorrento, Italy", 0, 1449, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1581,8603d3f6-7327-11ed-9583-ab47568012fa,JahangirShelim2,2022-12-03 16:09:28, 87,"Dhaka, Bangladesh", 0, 0, Twitter for Android, @DinoDapps Thanks for giving us such a great opportunity. I am enthusiastic about participating in this and also su… https://t.co/a1rEM0TISe
1582,7831ecd5-7327-11ed-9583-ab47568012fa,janatkarim3,2022-12-03 16:13:16, 9,, 0, 194, Twitter for Android," RT @icsmen: Let's see if i was right for $BTC 😎

$MGLD will 🚀

#btc #bnb #bitcoin #binance #trade #crypto #multiversx #mgld #xgld https://t…"
1583,77eccd86-7327-11ed-9583-ab47568012fa,surferjimw,2022-12-03 16:13:33, 17921,L.I. NY by or in the ocean, 3, 0, Twitter for Android," Many new to #Bitcoin are not aware that sea shanties are the official music style of the #Bitcoin movement. 

Scrol… https://t.co/uWUXxFGByz"
1584,6a26a633-7327-11ed-9583-ab47568012fa,JheckCarisma,2022-12-03 16:17:49, 1,, 0, 21, Twitter Web App," RT @cryptofoliopro: Join @Quantfury and we’ll both get a free stock like Apple or Uber, or free crypto. Trade at real-time spot prices of g…"
1585,75156a91-7327-11ed-9583-ab47568012fa,Kuty_xo,2022-12-03 16:14:50, 51,Never Stop 🛑, 0, 1029, Twitter for Android, RT @saylor: #Bitcoin is the Goal.
1586,829efe10-7327-11ed-9583-ab47568012fa,Eric14296059,2022-12-03 16:09:53, 22,The Narrows, 0, 1459, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1587,679aa421-7327-11ed-9583-ab47568012fa,rovercrc,2022-12-03 16:19:00, 399566,Bitcoin 🤩🌙, 51, 10, Twitter Web App, #BITCOIN WILL PUMP IF THE $SPX BREAKS THIS DOWNTREND!! https://t.co/kSVJ0R51tT
1588,645e8bf1-7327-11ed-9583-ab47568012fa,NguyenAnhThin12,2022-12-03 16:21:33, 63,, 0, 41, Twitter for Android," RT @Ashcryptoreal: If anyone is scared right now because of this bad market and uncertainty, just remember #Bitcoin crashed from $20,000 to…"
1589,75513b10-7327-11ed-9583-ab47568012fa,kingdaviz24,2022-12-03 16:13:54, 158,, 0, 886, Twitter for Android," RT @BrokexFi: 🔸️ Drop your BEP-20 Wallet address, you might get surprised !

Follow and retweet !

#AirdropCrypto #Bitcoin #Ethereum #Binan…"
1590,647177b1-7327-11ed-9583-ab47568012fa,hendydunhil,2022-12-03 16:20:42, 11,, 0, 157, Twitter for Android," RT @lucasvelascook: What should i buy in 2023? 
#Gold or #Bitcoin? 🚀🔥"
1591,64719ec0-7327-11ed-9583-ab47568012fa,SiiiZ08867348,2022-12-03 16:20:41, 0,, 0, 0, Twitter Web App, message 2 before mentions    @CarrarasGe @SheriseBeeson @pidem @tecagist @CuddlyBearsNFTs @OOTWAliensMTV… https://t.co/VRS1ELVoHU
1592,6796faa0-7327-11ed-9583-ab47568012fa,Deepali63620155,2022-12-03 16:19:06, 5,, 0, 41, Twitter for Android," RT @Ashcryptoreal: If anyone is scared right now because of this bad market and uncertainty, just remember #Bitcoin crashed from $20,000 to…"
1593,7830db60-7327-11ed-9583-ab47568012fa,saif_exe354,2022-12-03 16:13:26, 7,, 0, 160, Twitter for Android," RT @lucasvelascook: What should i buy in 2023? 
#Gold or #Bitcoin? 🚀🔥"
1594,77eca67b-7327-11ed-9583-ab47568012fa,Cabesekebon,2022-12-03 16:13:38, 1514,, 0, 1445, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1595,7f7bec23-7327-11ed-9583-ab47568012fa,arshadKDR,2022-12-03 16:10:47, 6061,, 0, 1454, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1596,71e22c01-7327-11ed-9583-ab47568012fa,StckPro,2022-12-03 16:15:04, 5247,, 0, 0, STCK.PR0, $BTC NEW ARTICLE : Survey Shows Expectation of Bitcoin's Future Value at Low Following FTX Collapse… https://t.co/5wUTK8iN0m
1597,71e22c05-7327-11ed-9583-ab47568012fa,XBT_fi,2022-12-03 16:15:03, 1020,https://endthefud.org/, 0, 563, Twitter for Android, RT @saylor: Wake up and smell the #Bitcoin.
1598,67cdc211-7327-11ed-9583-ab47568012fa,nishantsharma87,2022-12-03 16:18:34, 2784,Earth, 0, 0, Twitter Web App, And I can’t think of anybody more suited to lead this new venture than my long-time friend and associate… https://t.co/3DbhR20C2Y
1599,71c63f91-7327-11ed-9583-ab47568012fa,Rahulve19201558,2022-12-03 16:16:07, 33,, 0, 1439, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1600,7b668af2-7327-11ed-9583-ab47568012fa,fcpianeta,2022-12-03 16:12:44, 5024,"Sincelejo, Colombia", 0, 1448, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1601,6a586493-7327-11ed-9583-ab47568012fa,0xFrankiez,2022-12-03 16:17:29, 126,, 0, 1436, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1602,642ef070-7327-11ed-9583-ab47568012fa,cryptom0rr0w,2022-12-03 16:22:43, 60,, 0, 234, Twitter for Android," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
1603,71dde640-7327-11ed-9583-ab47568012fa,BlogasJoe,2022-12-03 16:15:28, 109,"London, England", 0, 563, Twitter for iPhone, RT @saylor: Wake up and smell the #Bitcoin.
1604,64678ca3-7327-11ed-9583-ab47568012fa,SebSG88,2022-12-03 16:21:20, 758,Singapore, 0, 23, Twitter for iPhone," RT @_Crypto_Barbie: Buying $XRP at $0,39 in 2022 is like buying Bitcoin at $0,08 in 2009! 💸"
1605,7b7a6114-7327-11ed-9583-ab47568012fa,RocG_v2,2022-12-03 16:11:44, 47,Asia, 0, 1450, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1606,6465b7e0-7327-11ed-9583-ab47568012fa,cryptoalerted,2022-12-03 16:21:28, 1001,USA, 1, 0, Microsoft Power Platform, Dvision Network (DVI) went up 9.0 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #DVI  #crypto #bitcoin… https://t.co/76KxXgaa8h
1607,71e25315-7327-11ed-9583-ab47568012fa,SigmaBitcoin,2022-12-03 16:15:01, 22,Cyberspace, 0, 0, Twitter for iPhone, The perfect gift for any holiday is #Bitcoin
1608,7b7a6112-7327-11ed-9583-ab47568012fa,tokenfox1,2022-12-03 16:11:45, 7783,, 0, 0, Twitter Web App," @BitcoinIsaiah @JohnProperBTC @Mikethejohnson @Justin_Bons Funnily we are saying the same thing.

Bitcoin core cann… https://t.co/EZbZ5NWRSE"
1609,75483a61-7327-11ed-9583-ab47568012fa,DavidBelhumeur1,2022-12-03 16:14:10, 37,, 0, 2131, Twitter for iPhone," RT @WallStreetSilv: Here is the part where SBF admitted (last night) that when customers were buying &amp; selling Bitcoin on FTX, they were no…"
1610,7b790182-7327-11ed-9583-ab47568012fa,RahamanMij,2022-12-03 16:11:55, 136,, 0, 1449, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1611,6a5c5c33-7327-11ed-9583-ab47568012fa,mRFZrvjsidkrEs9,2022-12-03 16:17:27, 451,日本, 0, 237, Twitter for iPhone," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
1612,71c6dbd6-7327-11ed-9583-ab47568012fa,CryptoNews4ever,2022-12-03 16:15:57, 2,, 0, 0, Zapier.com, Investors make a massive bet on crypto mining in a tiny NE Washington town - KNKX - Full article:… https://t.co/D4lIuOa5wz
1613,646039a0-7327-11ed-9583-ab47568012fa,chmw1nx,2022-12-03 16:21:32, 26,, 0, 1426, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1614,86022640-7327-11ed-9583-ab47568012fa,CorteseGiorgio,2022-12-03 16:09:31, 162,, 0, 1459, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1615,6a541ed1-7327-11ed-9583-ab47568012fa,CharlyDom2,2022-12-03 16:17:36, 1644,, 0, 7, Twitter for Android, RT @isaacquest_: #Bitcoin is freedom ⚡️ https://t.co/c1fyJpkLCZ
1616,7835e477-7327-11ed-9583-ab47568012fa,5zerosclubshiba,2022-12-03 16:12:48, 2390,America, 0, 69, Twitter for Android, RT @WhaleChart: BREAKING: Elon Musk reveals wild ‘$1 Billion’ democrat donation theory tfter Bitcoin and Crypto exchange collapse. Far more…
1617,82800466-7327-11ed-9583-ab47568012fa,yourlifevibes,2022-12-03 16:10:33, 43,, 0, 0, Twitter Web App," 💵 HOW IT'S MADE: Money (In Factories)

Watch https://t.co/HFMbmSdkFi

#money #business #entrepreneur #success… https://t.co/ft8uunvUmH"
1618,71c68db3-7327-11ed-9583-ab47568012fa,ohhyehet,2022-12-03 16:16:03, 651,imagination, 0, 1441, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1619,646c6ea0-7327-11ed-9583-ab47568012fa,hakan21109279,2022-12-03 16:21:12, 79,"Mersin, Türkiye", 0, 54, Twitter for iPhone," RT @Kommunitas1: 2022 is indeed a roller coaster🎢

Source: https://t.co/1LC1WfSLgI

#KOMmemes #kommunitas #memes #memesdaily #cryptomemes #…"
1620,8a3f33c1-7327-11ed-9583-ab47568012fa,roossveth,2022-12-03 16:07:24, 176,, 0, 628, Twitter for Android," RT @saylor: In his latest post, @mattkratter expertly debunks the latest FUD from a recent @ecb article criticizing #Bitcoin based on ignor…"
1621,647680c3-7327-11ed-9583-ab47568012fa,Kathe1Christbel,2022-12-03 16:20:33, 37,"New Mexico, USA", 0, 1427, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1622,78352125-7327-11ed-9583-ab47568012fa,SaquibRumman,2022-12-03 16:13:08, 10,, 0, 1447, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1623,8d184451-7327-11ed-9583-ab47568012fa,CobbraaGuyy,2022-12-03 16:07:04, 41,, 0, 1468, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1624,6a541ed3-7327-11ed-9583-ab47568012fa,JJakebrucew1n,2022-12-03 16:17:34, 219,, 0, 41, Twitter for Android," RT @Ashcryptoreal: If anyone is scared right now because of this bad market and uncertainty, just remember #Bitcoin crashed from $20,000 to…"
1625,77ea0e66-7327-11ed-9583-ab47568012fa,DollasBoy89,2022-12-03 16:13:46, 17,, 0, 160, Twitter for Android," RT @lucasvelascook: What should i buy in 2023? 
#Gold or #Bitcoin? 🚀🔥"
1626,829efe17-7327-11ed-9583-ab47568012fa,Trexi021,2022-12-03 16:09:52, 290,"Amsterdam, The Netherlands", 0, 335, Twitter for Android," RT @DappsDino: DinoDapps (DINO) Airdrop 
Total Rewards : 30,000,000 DINO 
Winners : 2,000 Random 
End : 01-03-2023 
Dist : 15-03-2023 

Air…"
1627,6d7200a0-7327-11ed-9583-ab47568012fa,Chris_w_joseph,2022-12-03 16:17:07, 39,United Kingdom, 0, 237, Twitter for Android," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
1628,6db09040-7327-11ed-9583-ab47568012fa,_mutallab,2022-12-03 16:16:19, 1499,Earth, 0, 1438, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1629,7f7bec2f-7327-11ed-9583-ab47568012fa,Habib786s,2022-12-03 16:10:42, 15,, 0, 335, Twitter for Android," RT @DappsDino: DinoDapps (DINO) Airdrop 
Total Rewards : 30,000,000 DINO 
Winners : 2,000 Random 
End : 01-03-2023 
Dist : 15-03-2023 

Air…"
1630,6421aa00-7327-11ed-9583-ab47568012fa,_FairElection,2022-12-03 16:23:07, 0,"New Delhi, India", 0, 13, Twitter Web App, RT @_PTLB: #TechnoLegal Issues Of Central Bank Digital Currency (#CBDC) Of India By Visionary @IMPraveenDalal https://t.co/D5vPhDmZ9q. #Dig…
1631,8a3e706e-7327-11ed-9583-ab47568012fa,dorkyaudience,2022-12-03 16:08:04, 180,";; maple/forrest
;; they + neos (NO IT OR HE)  
;; blasian vampgender + batgender tma
;; nsfw/proship accs dni





", 1, 0, Twitter for iPhone, @dreamtdebris autism speaks are ugly bitches with bitcoin I CALLED IT
1632,647b62c2-7327-11ed-9583-ab47568012fa,Defuseddd,2022-12-03 16:19:41, 253,, 0, 1432, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1633,6db63590-7327-11ed-9583-ab47568012fa,nathan_day,2022-12-03 16:16:15, 2113,Manchester, 3, 0, Twitter for Android," Bitcoin is finally dead.

Flat-lined.

Pack it up lads. https://t.co/v4OFtu5LDy"
1634,86476cb1-7327-11ed-9583-ab47568012fa,Atomatoes2022,2022-12-03 16:08:46, 11,, 0, 0, Twitter for Android, @Breedlove22 The more I see the artwork related to bitcoin. The more I feel like it's almost being worshiped. Which… https://t.co/YZaVQVswGB
1635,6d7227b2-7327-11ed-9583-ab47568012fa,Jonatha83032593,2022-12-03 16:17:05, 88,, 0, 29, Twitter for iPhone," RT @PaullPetrut: @Breedlove22 about @ethereum
#Ethereum #robertbreedlove #Bitcoin https://t.co/ZsV41FRxKT"
1636,71c666a3-7327-11ed-9583-ab47568012fa,Shimuluddin6,2022-12-03 16:16:05, 70,"Comilla, Bangladesh", 0, 1439, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1637,6479dc20-7327-11ed-9583-ab47568012fa,huankink,2022-12-03 16:20:00, 310,, 1, 1, Twitter for iPhone, @ThatEricAlper Bitcoin
1638,7f7646d4-7327-11ed-9583-ab47568012fa,AxieNM,2022-12-03 16:11:29, 845,Pakistan, 0, 1450, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1639,864522b2-7327-11ed-9583-ab47568012fa,IAmChrisJalbert,2022-12-03 16:09:19, 1822,"Gloucester, Massachusetts", 0, 1459, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1640,7b66b203-7327-11ed-9583-ab47568012fa,JesusMo97359597,2022-12-03 16:12:42, 255,, 0, 2131, Twitter Web App," RT @WallStreetSilv: Here is the part where SBF admitted (last night) that when customers were buying &amp; selling Bitcoin on FTX, they were no…"
1641,82818b00-7327-11ed-9583-ab47568012fa,byOkku,2022-12-03 16:10:22, 783,"Las Vegas, NV", 0, 563, Twitter Web App, RT @saylor: Wake up and smell the #Bitcoin.
1642,647a9f73-7327-11ed-9583-ab47568012fa,ILiketoCope,2022-12-03 16:19:51, 327,, 0, 30, Twitter for Android," RT @maindi: Joke about bitcoiner, etherian and BSVer by ChatGPT 😅 #Bitcoin https://t.co/LooU9IWoNe"
1643,753a7ec1-7327-11ed-9583-ab47568012fa,SweetEsteen,2022-12-03 16:14:27, 0,, 0, 121, Twitter Web App," RT @Panterabch: #BitcoinCash is the Bitcoin that works

https://t.co/VjdFPUPoK2

#CashRain #BCH #Bitcoin (BCH)"
1644,64774410-7327-11ed-9583-ab47568012fa,Official_CHYTC,2022-12-03 16:20:23, 254,New York - United States, 1, 0, Twitter Web App," #Korean VC Firm Daesung Private Equity Announces $83 Million #Metaverse Fund

Source Link:
https://t.co/iyvL1yyjCa… https://t.co/jrzDjTthg2"
1645,6441dc30-7327-11ed-9583-ab47568012fa,kaushalrathod99,2022-12-03 16:22:25, 65,"Ahmadabad City, India", 0, 18, Twitter for Android," RT @nsquaredmacro: A #bitcoin buy signal is within sight. Caveat: based on historical relationships which may no longer hold. Still, I thin…"
1646,8d184452-7327-11ed-9583-ab47568012fa,loadingdat,2022-12-03 16:07:04, 30,null, 0, 0, Tweet From Twetch," 24 Hour BitCoin Metrics ~ $42.45 +0.52%
/ Transactions /
-20.59% 883,812 Total
+15.77% $0.00008 Avg Fee
-20.59% 10.… https://t.co/Yb0SaTShJO"
1647,7835bd62-7327-11ed-9583-ab47568012fa,tbuuol,2022-12-03 16:12:54, 72,"Weida, Deutschland", 0, 0, Twitter for Android," @MindofJaxx @indigo_nakamoto Yeah well the bitcoin blocks are full 🤷checkout https://t.co/WTARGYmRFu, very helpful… https://t.co/YYxDIuZEhm"
1648,645b7eb0-7327-11ed-9583-ab47568012fa,Crvwin7,2022-12-03 16:21:44, 88,, 0, 1425, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1649,6da545a0-7327-11ed-9583-ab47568012fa,0xEthereumYoda,2022-12-03 16:16:53, 435,, 0, 0, Twitter Web App," #Ethereum price update: 

#ETH $1271.17 USD
#Bitcoin 0.07493749657343866 #BTC

Follow for recent ETH price updates… https://t.co/SzebyGnL6Q"
1650,6a22fcb0-7327-11ed-9583-ab47568012fa,thebullmerch,2022-12-03 16:18:04, 41,, 0, 1436, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1651,6476cee0-7327-11ed-9583-ab47568012fa,helliquiin,2022-12-03 16:20:27, 29,, 0, 2131, Twitter for Android," RT @WallStreetSilv: Here is the part where SBF admitted (last night) that when customers were buying &amp; selling Bitcoin on FTX, they were no…"
1652,8603d3f7-7327-11ed-9583-ab47568012fa,EliskaZigova,2022-12-03 16:09:28, 94,, 0, 207, Twitter Web App," RT @UAarmy_animals: Good night.

#Ukraine️ #RussiaisATerroistState #RussiaUkraineWar #CatsOfTwitter #CatsOnTwitter #Bakhmut #armedForces #N…"
1653,8649b69a-7327-11ed-9583-ab47568012fa,imranpstu014,2022-12-03 16:08:35, 49,, 0, 77, Twitter Web App, RT @BCH_BULL: BCH Bull is excited to be on Cashrain! Join our community here: https://t.co/32YuVYExNR Be the bull and let's make it rain Bi…
1654,6daf30b3-7327-11ed-9583-ab47568012fa,xxi_sats,2022-12-03 16:16:25, 367,, 0, 440, Twitter for iPhone, RT @tip_nz: Exit the Cantillionaires Game with #Bitcoin https://t.co/pArX6wNQlW
1655,75176660-7327-11ed-9583-ab47568012fa,iykemahn,2022-12-03 16:14:44, 50,Nigeria, 0, 1444, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1656,64270131-7327-11ed-9583-ab47568012fa,PenGuiN_695,2022-12-03 16:23:01, 101,, 0, 1422, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1657,6a5c5c32-7327-11ed-9583-ab47568012fa,gowrav_aljapur,2022-12-03 16:17:27, 279,"Hyderabad, India", 0, 10, Twitter for Android, RT @granitacademy: Spotted in a gold shop lol #Bitcoin https://t.co/0bSKXYzmGh
1658,7b790189-7327-11ed-9583-ab47568012fa,StoicStolas,2022-12-03 16:11:53, 2971,Kokiri Forest, 0, 239, Twitter for iPhone," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
